regressionExample(med_house_val(id1),4.526).
regressionExample(med_house_val(id8769),5.00001).
regressionExample(med_house_val(id8770),3.656).
regressionExample(med_house_val(id8771),3.5).
regressionExample(med_house_val(id8772),3.277).
regressionExample(med_house_val(id8773),3.189).
regressionExample(med_house_val(id8774),3.117).
regressionExample(med_house_val(id8775),5.00001).
regressionExample(med_house_val(id8776),3.089).
regressionExample(med_house_val(id8777),2.858).
regressionExample(med_house_val(id8778),2.547).
regressionExample(med_house_val(id8779),2.779).
regressionExample(med_house_val(id8780),2.448).
regressionExample(med_house_val(id8781),2.799).
regressionExample(med_house_val(id8782),3.151).
regressionExample(med_house_val(id8783),2.864).
regressionExample(med_house_val(id8784),2.5).
regressionExample(med_house_val(id8785),3.838).
regressionExample(med_house_val(id8786),2.711).
regressionExample(med_house_val(id8787),5.00001).
regressionExample(med_house_val(id8788),5.00001).
regressionExample(med_house_val(id8789),5.00001).
regressionExample(med_house_val(id8790),5.00001).
regressionExample(med_house_val(id8791),5.00001).
regressionExample(med_house_val(id8792),5.00001).
regressionExample(med_house_val(id8793),5.00001).
regressionExample(med_house_val(id8794),5.00001).
regressionExample(med_house_val(id8795),5.00001).
regressionExample(med_house_val(id8796),5.00001).
regressionExample(med_house_val(id8797),5.00001).
regressionExample(med_house_val(id8798),5.00001).
regressionExample(med_house_val(id8799),5.00001).
regressionExample(med_house_val(id8800),5.00001).
regressionExample(med_house_val(id8801),5.00001).
regressionExample(med_house_val(id8802),4.183).
regressionExample(med_house_val(id8803),5.00001).
regressionExample(med_house_val(id8804),5.00001).
regressionExample(med_house_val(id8805),5.00001).
regressionExample(med_house_val(id8806),5.00001).
regressionExample(med_house_val(id8807),5.00001).
regressionExample(med_house_val(id8808),5.00001).
regressionExample(med_house_val(id8809),5.00001).
regressionExample(med_house_val(id8810),5.00001).
regressionExample(med_house_val(id8811),4.168).
regressionExample(med_house_val(id8812),4.147).
regressionExample(med_house_val(id8813),3.573).
regressionExample(med_house_val(id8814),3.964).
regressionExample(med_house_val(id8815),5.00001).
regressionExample(med_house_val(id8816),5.00001).
regressionExample(med_house_val(id8817),5.00001).
regressionExample(med_house_val(id8818),5.00001).
regressionExample(med_house_val(id8819),5.00001).
regressionExample(med_house_val(id8820),2.0).
regressionExample(med_house_val(id8821),2.889).
regressionExample(med_house_val(id8822),2.667).
regressionExample(med_house_val(id8823),2.361).
regressionExample(med_house_val(id8824),3.125).
regressionExample(med_house_val(id8825),3.136).
regressionExample(med_house_val(id8826),2.438).
regressionExample(med_house_val(id8827),2.833).
regressionExample(med_house_val(id8828),3.0).
regressionExample(med_house_val(id8829),2.0).
regressionExample(med_house_val(id8830),3.833).
regressionExample(med_house_val(id8831),3.833).
regressionExample(med_house_val(id8832),3.0).
regressionExample(med_house_val(id8833),5.00001).
regressionExample(med_house_val(id8834),2.25).
regressionExample(med_house_val(id8835),3.417).
regressionExample(med_house_val(id8836),4.0).
regressionExample(med_house_val(id8837),3.125).
regressionExample(med_house_val(id8838),4.314).
regressionExample(med_house_val(id8839),3.353).
regressionExample(med_house_val(id8840),4.308).
regressionExample(med_house_val(id8841),4.5).
regressionExample(med_house_val(id8842),2.813).
regressionExample(med_house_val(id8843),2.729).
regressionExample(med_house_val(id8844),3.625).
regressionExample(med_house_val(id8845),4.25).
regressionExample(med_house_val(id8846),3.75).
regressionExample(med_house_val(id8847),5.00001).
regressionExample(med_house_val(id8848),5.00001).
regressionExample(med_house_val(id8849),5.00001).
regressionExample(med_house_val(id8850),5.00001).
regressionExample(med_house_val(id8851),5.00001).
regressionExample(med_house_val(id8852),5.00001).
regressionExample(med_house_val(id8853),5.00001).
regressionExample(med_house_val(id8854),5.00001).
regressionExample(med_house_val(id8855),5.00001).
regressionExample(med_house_val(id8856),5.00001).
regressionExample(med_house_val(id8857),5.00001).
regressionExample(med_house_val(id8858),5.00001).
regressionExample(med_house_val(id8859),5.00001).
regressionExample(med_house_val(id8860),5.00001).
regressionExample(med_house_val(id8861),5.00001).
regressionExample(med_house_val(id8862),5.00001).
regressionExample(med_house_val(id8863),5.00001).
regressionExample(med_house_val(id8864),5.00001).
regressionExample(med_house_val(id8865),5.00001).
regressionExample(med_house_val(id8866),5.00001).
regressionExample(med_house_val(id8867),5.00001).
regressionExample(med_house_val(id8868),5.00001).
regressionExample(med_house_val(id8869),5.00001).
regressionExample(med_house_val(id8870),5.00001).
regressionExample(med_house_val(id8871),5.00001).
regressionExample(med_house_val(id8872),5.00001).
regressionExample(med_house_val(id8873),5.00001).
regressionExample(med_house_val(id8874),5.00001).
regressionExample(med_house_val(id8875),5.00001).
regressionExample(med_house_val(id8876),5.00001).
regressionExample(med_house_val(id8877),5.00001).
regressionExample(med_house_val(id8878),5.00001).
regressionExample(med_house_val(id8879),5.00001).
regressionExample(med_house_val(id8880),5.00001).
regressionExample(med_house_val(id8881),5.00001).
regressionExample(med_house_val(id8882),4.351).
regressionExample(med_house_val(id8883),5.00001).
regressionExample(med_house_val(id8884),5.00001).
regressionExample(med_house_val(id8885),5.00001).
regressionExample(med_house_val(id8886),5.00001).
regressionExample(med_house_val(id8887),5.00001).
regressionExample(med_house_val(id8888),5.00001).
regressionExample(med_house_val(id8889),4.367).
regressionExample(med_house_val(id8890),3.833).
regressionExample(med_house_val(id8891),4.833).
regressionExample(med_house_val(id8892),2.917).
regressionExample(med_house_val(id8893),3.5).
regressionExample(med_house_val(id8894),5.00001).
regressionExample(med_house_val(id8895),4.421).
regressionExample(med_house_val(id8896),4.5).
regressionExample(med_house_val(id8897),4.708).
regressionExample(med_house_val(id8898),3.536).
regressionExample(med_house_val(id8899),4.75).
regressionExample(med_house_val(id8900),3.3).
regressionExample(med_house_val(id8901),5.00001).
regressionExample(med_house_val(id8902),5.00001).
regressionExample(med_house_val(id8903),5.00001).
regressionExample(med_house_val(id8904),5.00001).
regressionExample(med_house_val(id8905),3.5).
regressionExample(med_house_val(id8906),3.479).
regressionExample(med_house_val(id8907),3.818).
regressionExample(med_house_val(id8908),2.906).
regressionExample(med_house_val(id8909),3.405).
regressionExample(med_house_val(id8910),3.1).
regressionExample(med_house_val(id8911),3.75).
regressionExample(med_house_val(id8912),3.75).
regressionExample(med_house_val(id8913),3.667).
regressionExample(med_house_val(id8914),3.273).
regressionExample(med_house_val(id8915),3.25).
regressionExample(med_house_val(id8916),3.375).
regressionExample(med_house_val(id8917),2.333).
regressionExample(med_house_val(id8918),2.975).
regressionExample(med_house_val(id8919),2.5).
regressionExample(med_house_val(id8920),3.325).
regressionExample(med_house_val(id8921),3.308).
regressionExample(med_house_val(id8922),2.938).
regressionExample(med_house_val(id8923),4.5).
regressionExample(med_house_val(id8924),5.00001).
regressionExample(med_house_val(id8925),5.00001).
regressionExample(med_house_val(id8926),3.815).
regressionExample(med_house_val(id8927),3.7).
regressionExample(med_house_val(id8928),4.25).
regressionExample(med_house_val(id8929),5.00001).
regressionExample(med_house_val(id8930),3.538).
regressionExample(med_house_val(id8931),3.844).
regressionExample(med_house_val(id8932),3.405).
regressionExample(med_house_val(id8933),4.5).
regressionExample(med_house_val(id8934),5.0).
regressionExample(med_house_val(id8935),5.00001).
regressionExample(med_house_val(id8936),5.00001).
regressionExample(med_house_val(id8937),4.444).
regressionExample(med_house_val(id8938),4.708).
regressionExample(med_house_val(id8939),4.629).
regressionExample(med_house_val(id8940),3.983).
regressionExample(med_house_val(id8941),4.182).
regressionExample(med_house_val(id8942),5.00001).
regressionExample(med_house_val(id8943),5.00001).
regressionExample(med_house_val(id8944),4.801).
regressionExample(med_house_val(id8945),4.611).
regressionExample(med_house_val(id8946),4.13).
regressionExample(med_house_val(id8947),4.219).
regressionExample(med_house_val(id8948),4.934).
regressionExample(med_house_val(id8949),4.562).
regressionExample(med_house_val(id8950),4.73).
regressionExample(med_house_val(id8951),4.054).
regressionExample(med_house_val(id8952),1.964).
regressionExample(med_house_val(id8953),2.664).
regressionExample(med_house_val(id8954),2.686).
regressionExample(med_house_val(id8955),2.794).
regressionExample(med_house_val(id8956),3.145).
regressionExample(med_house_val(id8957),3.041).
regressionExample(med_house_val(id8958),3.406).
regressionExample(med_house_val(id8959),3.229).
regressionExample(med_house_val(id8960),3.551).
regressionExample(med_house_val(id8961),3.563).
regressionExample(med_house_val(id8962),3.328).
regressionExample(med_house_val(id8963),4.857).
regressionExample(med_house_val(id8964),3.692).
regressionExample(med_house_val(id8965),3.149).
regressionExample(med_house_val(id8966),3.391).
regressionExample(med_house_val(id8967),3.294).
regressionExample(med_house_val(id8968),3.36).
regressionExample(med_house_val(id8969),3.281).
regressionExample(med_house_val(id8970),3.267).
regressionExample(med_house_val(id8971),3.443).
regressionExample(med_house_val(id8972),3.516).
regressionExample(med_house_val(id8973),3.335).
regressionExample(med_house_val(id8974),3.31).
regressionExample(med_house_val(id8975),5.00001).
regressionExample(med_house_val(id8976),3.025).
regressionExample(med_house_val(id8977),2.853).
regressionExample(med_house_val(id8978),3.05).
regressionExample(med_house_val(id8979),2.714).
regressionExample(med_house_val(id8980),3.298).
regressionExample(med_house_val(id8981),2.75).
regressionExample(med_house_val(id8982),3.25).
regressionExample(med_house_val(id8983),3.143).
regressionExample(med_house_val(id8984),3.23).
regressionExample(med_house_val(id8985),2.75).
regressionExample(med_house_val(id8986),5.00001).
regressionExample(med_house_val(id8987),2.283).
regressionExample(med_house_val(id8988),4.391).
regressionExample(med_house_val(id8989),3.137).
regressionExample(med_house_val(id8990),3.97).
regressionExample(med_house_val(id8991),5.00001).
regressionExample(med_house_val(id8992),4.925).
regressionExample(med_house_val(id8993),2.704).
regressionExample(med_house_val(id8994),2.691).
regressionExample(med_house_val(id8995),2.871).
regressionExample(med_house_val(id8996),2.689).
regressionExample(med_house_val(id8997),2.221).
regressionExample(med_house_val(id8998),3.149).
regressionExample(med_house_val(id8999),3.133).
regressionExample(med_house_val(id9000),2.476).
regressionExample(med_house_val(id9001),2.968).
regressionExample(med_house_val(id9002),1.794).
regressionExample(med_house_val(id9003),1.83).
regressionExample(med_house_val(id9004),3.72).
regressionExample(med_house_val(id9005),4.72).
regressionExample(med_house_val(id9006),5.00001).
regressionExample(med_house_val(id9007),4.07).
regressionExample(med_house_val(id9008),4.385).
regressionExample(med_house_val(id9009),3.8).
regressionExample(med_house_val(id9010),4.333).
regressionExample(med_house_val(id9011),5.00001).
regressionExample(med_house_val(id9012),5.00001).
regressionExample(med_house_val(id9013),4.481).
regressionExample(med_house_val(id9014),5.00001).
regressionExample(med_house_val(id9015),5.00001).
regressionExample(med_house_val(id9016),5.00001).
regressionExample(med_house_val(id9017),5.00001).
regressionExample(med_house_val(id9018),3.773).
regressionExample(med_house_val(id9019),3.185).
regressionExample(med_house_val(id9020),3.992).
regressionExample(med_house_val(id9021),3.567).
regressionExample(med_house_val(id9022),3.461).
regressionExample(med_house_val(id9023),5.00001).
regressionExample(med_house_val(id9024),3.855).
regressionExample(med_house_val(id9025),5.00001).
regressionExample(med_house_val(id9026),5.00001).
regressionExample(med_house_val(id9027),5.00001).
regressionExample(med_house_val(id9028),5.00001).
regressionExample(med_house_val(id9029),5.00001).
regressionExample(med_house_val(id9030),5.00001).
regressionExample(med_house_val(id9031),5.00001).
regressionExample(med_house_val(id9032),5.00001).
regressionExample(med_house_val(id9033),5.00001).
regressionExample(med_house_val(id9034),5.00001).
regressionExample(med_house_val(id9035),1.067).
regressionExample(med_house_val(id9036),1.151).
regressionExample(med_house_val(id9037),1.2).
regressionExample(med_house_val(id9038),1.239).
regressionExample(med_house_val(id9039),1.048).
regressionExample(med_house_val(id9040),1.5).
regressionExample(med_house_val(id9041),1.44).
