regressionExample(med_house_val(id1),4.526).
regressionExample(med_house_val(id10529),1.886).
regressionExample(med_house_val(id10530),2.051).
regressionExample(med_house_val(id10531),1.83).
regressionExample(med_house_val(id10532),1.774).
regressionExample(med_house_val(id10533),1.791).
regressionExample(med_house_val(id10534),1.083).
regressionExample(med_house_val(id10535),1.753).
regressionExample(med_house_val(id10536),1.742).
regressionExample(med_house_val(id10537),1.665).
regressionExample(med_house_val(id10538),1.663).
regressionExample(med_house_val(id10539),1.749).
regressionExample(med_house_val(id10540),1.741).
regressionExample(med_house_val(id10541),1.738).
regressionExample(med_house_val(id10542),1.242).
regressionExample(med_house_val(id10543),0.922).
regressionExample(med_house_val(id10544),2.882).
regressionExample(med_house_val(id10545),1.75).
regressionExample(med_house_val(id10546),1.125).
regressionExample(med_house_val(id10547),0.675).
regressionExample(med_house_val(id10548),0.675).
regressionExample(med_house_val(id10549),1.313).
regressionExample(med_house_val(id10550),2.43).
regressionExample(med_house_val(id10551),1.665).
regressionExample(med_house_val(id10552),2.481).
regressionExample(med_house_val(id10553),1.795).
regressionExample(med_house_val(id10554),2.64).
regressionExample(med_house_val(id10555),2.786).
regressionExample(med_house_val(id10556),2.717).
regressionExample(med_house_val(id10557),2.606).
regressionExample(med_house_val(id10558),1.774).
regressionExample(med_house_val(id10559),4.776).
regressionExample(med_house_val(id10560),4.361).
regressionExample(med_house_val(id10561),1.845).
regressionExample(med_house_val(id10562),1.697).
regressionExample(med_house_val(id10563),1.741).
regressionExample(med_house_val(id10564),1.781).
regressionExample(med_house_val(id10565),0.969).
regressionExample(med_house_val(id10566),1.293).
regressionExample(med_house_val(id10567),0.735).
regressionExample(med_house_val(id10568),1.332).
regressionExample(med_house_val(id10569),1.712).
regressionExample(med_house_val(id10570),1.7).
regressionExample(med_house_val(id10571),1.777).
regressionExample(med_house_val(id10572),1.653).
regressionExample(med_house_val(id10573),1.81).
regressionExample(med_house_val(id10574),1.689).
regressionExample(med_house_val(id10575),1.708).
regressionExample(med_house_val(id10576),1.951).
regressionExample(med_house_val(id10577),2.242).
regressionExample(med_house_val(id10578),2.347).
regressionExample(med_house_val(id10579),2.286).
regressionExample(med_house_val(id10580),1.804).
regressionExample(med_house_val(id10581),2.22).
regressionExample(med_house_val(id10582),2.776).
regressionExample(med_house_val(id10583),2.683).
regressionExample(med_house_val(id10584),2.228).
regressionExample(med_house_val(id10585),3.068).
regressionExample(med_house_val(id10586),2.434).
regressionExample(med_house_val(id10587),0.946).
regressionExample(med_house_val(id10588),2.49).
regressionExample(med_house_val(id10589),3.306).
regressionExample(med_house_val(id10590),3.318).
regressionExample(med_house_val(id10591),3.913).
regressionExample(med_house_val(id10592),2.208).
regressionExample(med_house_val(id10593),1.772).
regressionExample(med_house_val(id10594),2.205).
regressionExample(med_house_val(id10595),2.2).
regressionExample(med_house_val(id10596),1.467).
regressionExample(med_house_val(id10597),0.842).
regressionExample(med_house_val(id10598),1.602).
regressionExample(med_house_val(id10599),1.689).
regressionExample(med_house_val(id10600),1.593).
regressionExample(med_house_val(id10601),1.689).
regressionExample(med_house_val(id10602),1.7).
regressionExample(med_house_val(id10603),1.851).
regressionExample(med_house_val(id10604),1.64).
regressionExample(med_house_val(id10605),1.809).
regressionExample(med_house_val(id10606),1.935).
regressionExample(med_house_val(id10607),1.822).
regressionExample(med_house_val(id10608),2.097).
regressionExample(med_house_val(id10609),2.542).
regressionExample(med_house_val(id10610),1.97).
regressionExample(med_house_val(id10611),1.319).
regressionExample(med_house_val(id10612),1.488).
regressionExample(med_house_val(id10613),1.369).
regressionExample(med_house_val(id10614),1.477).
regressionExample(med_house_val(id10615),1.076).
regressionExample(med_house_val(id10616),1.424).
regressionExample(med_house_val(id10617),1.565).
regressionExample(med_house_val(id10618),1.521).
regressionExample(med_house_val(id10619),1.321).
regressionExample(med_house_val(id10620),1.348).
regressionExample(med_house_val(id10621),1.327).
regressionExample(med_house_val(id10622),1.276).
regressionExample(med_house_val(id10623),1.236).
regressionExample(med_house_val(id10624),1.411).
regressionExample(med_house_val(id10625),1.38).
regressionExample(med_house_val(id10626),1.149).
regressionExample(med_house_val(id10627),1.345).
regressionExample(med_house_val(id10628),0.95).
regressionExample(med_house_val(id10629),1.533).
regressionExample(med_house_val(id10630),0.932).
regressionExample(med_house_val(id10631),1.393).
regressionExample(med_house_val(id10632),1.404).
regressionExample(med_house_val(id10633),1.25).
regressionExample(med_house_val(id10634),1.088).
regressionExample(med_house_val(id10635),0.675).
regressionExample(med_house_val(id10636),0.875).
regressionExample(med_house_val(id10637),1.208).
regressionExample(med_house_val(id10638),1.328).
regressionExample(med_house_val(id10639),1.227).
regressionExample(med_house_val(id10640),1.368).
regressionExample(med_house_val(id10641),1.449).
regressionExample(med_house_val(id10642),1.468).
regressionExample(med_house_val(id10643),1.314).
regressionExample(med_house_val(id10644),1.032).
regressionExample(med_house_val(id10645),0.936).
regressionExample(med_house_val(id10646),1.426).
regressionExample(med_house_val(id10647),1.53).
regressionExample(med_house_val(id10648),1.427).
regressionExample(med_house_val(id10649),1.31).
regressionExample(med_house_val(id10650),1.344).
regressionExample(med_house_val(id10651),1.353).
regressionExample(med_house_val(id10652),0.883).
regressionExample(med_house_val(id10653),1.395).
regressionExample(med_house_val(id10654),1.607).
regressionExample(med_house_val(id10655),1.389).
regressionExample(med_house_val(id10656),1.515).
regressionExample(med_house_val(id10657),1.444).
regressionExample(med_house_val(id10658),1.367).
regressionExample(med_house_val(id10659),1.741).
regressionExample(med_house_val(id10660),1.56).
regressionExample(med_house_val(id10661),1.594).
regressionExample(med_house_val(id10662),1.953).
regressionExample(med_house_val(id10663),2.577).
regressionExample(med_house_val(id10664),1.356).
regressionExample(med_house_val(id10665),1.405).
regressionExample(med_house_val(id10666),1.333).
regressionExample(med_house_val(id10667),1.316).
regressionExample(med_house_val(id10668),1.25).
regressionExample(med_house_val(id10669),1.276).
regressionExample(med_house_val(id10670),1.337).
regressionExample(med_house_val(id10671),1.432).
regressionExample(med_house_val(id10672),1.325).
regressionExample(med_house_val(id10673),1.531).
regressionExample(med_house_val(id10674),1.445).
regressionExample(med_house_val(id10675),1.478).
regressionExample(med_house_val(id10676),4.785).
regressionExample(med_house_val(id10677),0.675).
regressionExample(med_house_val(id10678),1.875).
regressionExample(med_house_val(id10679),5.00001).
regressionExample(med_house_val(id10680),5.00001).
regressionExample(med_house_val(id10681),3.208).
regressionExample(med_house_val(id10682),4.528).
regressionExample(med_house_val(id10683),5.00001).
regressionExample(med_house_val(id10684),4.324).
regressionExample(med_house_val(id10685),3.346).
regressionExample(med_house_val(id10686),4.222).
regressionExample(med_house_val(id10687),4.097).
regressionExample(med_house_val(id10688),3.688).
regressionExample(med_house_val(id10689),4.045).
regressionExample(med_house_val(id10690),4.827).
regressionExample(med_house_val(id10691),1.25).
regressionExample(med_house_val(id10692),0.93).
regressionExample(med_house_val(id10693),0.925).
regressionExample(med_house_val(id10694),0.475).
regressionExample(med_house_val(id10695),0.6).
regressionExample(med_house_val(id10696),0.833).
regressionExample(med_house_val(id10697),1.188).
regressionExample(med_house_val(id10698),1.17).
regressionExample(med_house_val(id10699),1.271).
regressionExample(med_house_val(id10700),1.143).
regressionExample(med_house_val(id10701),1.063).
regressionExample(med_house_val(id10702),1.091).
regressionExample(med_house_val(id10703),1.106).
regressionExample(med_house_val(id10704),1.206).
regressionExample(med_house_val(id10705),1.089).
regressionExample(med_house_val(id10706),0.929).
regressionExample(med_house_val(id10707),0.889).
regressionExample(med_house_val(id10708),1.036).
regressionExample(med_house_val(id10709),1.076).
regressionExample(med_house_val(id10710),0.903).
regressionExample(med_house_val(id10711),0.936).
regressionExample(med_house_val(id10712),0.978).
regressionExample(med_house_val(id10713),0.996).
regressionExample(med_house_val(id10714),1.18).
regressionExample(med_house_val(id10715),1.17).
regressionExample(med_house_val(id10716),1.114).
regressionExample(med_house_val(id10717),1.127).
regressionExample(med_house_val(id10718),1.0).
regressionExample(med_house_val(id10719),1.533).
regressionExample(med_house_val(id10720),1.124).
regressionExample(med_house_val(id10721),1.226).
regressionExample(med_house_val(id10722),1.049).
regressionExample(med_house_val(id10723),1.123).
regressionExample(med_house_val(id10724),1.182).
regressionExample(med_house_val(id10725),1.363).
regressionExample(med_house_val(id10726),1.034).
regressionExample(med_house_val(id10727),0.956).
regressionExample(med_house_val(id10728),2.049).
regressionExample(med_house_val(id10729),1.728).
regressionExample(med_house_val(id10730),1.458).
regressionExample(med_house_val(id10731),1.47).
regressionExample(med_house_val(id10732),1.5).
regressionExample(med_house_val(id10733),1.417).
regressionExample(med_house_val(id10734),1.458).
regressionExample(med_house_val(id10735),1.5).
regressionExample(med_house_val(id10736),1.238).
regressionExample(med_house_val(id10737),1.459).
regressionExample(med_house_val(id10738),1.427).
regressionExample(med_house_val(id10739),1.347).
regressionExample(med_house_val(id10740),0.575).
regressionExample(med_house_val(id10741),1.313).
regressionExample(med_house_val(id10742),0.675).
regressionExample(med_house_val(id10743),0.675).
regressionExample(med_house_val(id10744),1.315).
regressionExample(med_house_val(id10745),1.287).
regressionExample(med_house_val(id10746),1.297).
regressionExample(med_house_val(id10747),1.297).
regressionExample(med_house_val(id10748),1.398).
regressionExample(med_house_val(id10749),1.475).
regressionExample(med_house_val(id10750),1.5).
regressionExample(med_house_val(id10751),1.504).
regressionExample(med_house_val(id10752),1.569).
regressionExample(med_house_val(id10753),1.295).
regressionExample(med_house_val(id10754),1.602).
regressionExample(med_house_val(id10755),1.897).
regressionExample(med_house_val(id10756),1.549).
regressionExample(med_house_val(id10757),1.455).
regressionExample(med_house_val(id10758),1.594).
regressionExample(med_house_val(id10759),1.463).
regressionExample(med_house_val(id10760),1.586).
regressionExample(med_house_val(id10761),1.504).
regressionExample(med_house_val(id10762),1.188).
regressionExample(med_house_val(id10763),1.13).
regressionExample(med_house_val(id10764),1.519).
regressionExample(med_house_val(id10765),1.491).
regressionExample(med_house_val(id10766),1.559).
regressionExample(med_house_val(id10767),1.283).
regressionExample(med_house_val(id10768),1.355).
regressionExample(med_house_val(id10769),0.675).
regressionExample(med_house_val(id10770),0.962).
regressionExample(med_house_val(id10771),1.344).
regressionExample(med_house_val(id10772),1.219).
regressionExample(med_house_val(id10773),1.284).
regressionExample(med_house_val(id10774),1.523).
regressionExample(med_house_val(id10775),1.311).
regressionExample(med_house_val(id10776),1.063).
regressionExample(med_house_val(id10777),0.946).
regressionExample(med_house_val(id10778),1.073).
regressionExample(med_house_val(id10779),1.082).
regressionExample(med_house_val(id10780),1.601).
regressionExample(med_house_val(id10781),1.445).
regressionExample(med_house_val(id10782),1.56).
regressionExample(med_house_val(id10783),1.399).
regressionExample(med_house_val(id10784),1.297).
regressionExample(med_house_val(id10785),1.393).
regressionExample(med_house_val(id10786),1.398).
regressionExample(med_house_val(id10787),1.529).
regressionExample(med_house_val(id10788),0.983).
